event_time,customer_id,country,channel,device,category,action,price,quantity,discount,payment_status,delivery_minutes,rating,returned,revenue
2026-04-15 11:35:00,C00475,Ireland,web,android,fashion,view,30.03,0,0,not_applicable,,,False,0.0
2026-04-15 11:59:00,C00867,Netherlands,physical_store,pos_terminal,sports,purchase,40.68,1,15,paid,20.0,,False,25.68
2026-04-15 12:08:00,C00195,France,web,android,electronics,view,276.36,0,0,not_applicable,,,False,0.0
2026-04-15 12:18:00,C00382,United Kingdom,partner_marketplace,android,sports,return,48.46,1,0,not_applicable,,,True,48.46
2026-04-15 12:28:00,C00722,United Kingdom,web,desktop,grocery,return,11.75,2,0,not_applicable,,,True,23.5
2026-04-15 12:46:00,C00180,Germany,mobile_app,android,grocery,view,6.35,0,0,not_applicable,,,False,0.0
2026-04-15 12:56:00,C00562,Sweden,web,desktop,home,add_to_cart,71.61,0,0,not_applicable,,,False,0.0
2026-04-15 12:57:00,C00883,Germany,web,android,grocery,review,6.61,0,0,not_applicable,,4.0,False,0.0
2026-04-15 12:58:00,C00422,Germany,mobile_app,android,fashion,view,62.87,0,0,not_applicable,,,False,0.0
2026-04-15 13:01:00,C00285,France,mobile_app,,home,add_to_cart,38.71,0,0,not_applicable,,,False,0.0
2026-04-15 13:02:00,C00555,Ireland,mobile_app,tablet,sports,purchase,81.42,1,5,paid,46.0,,False,76.42
2026-04-15 13:13:00,C00210,United Kingdom,mobile_app,desktop,electronics,purchase,71.34,1,30,paid,67.0,,False,41.34
2026-04-15 13:18:00,C00384,Germany,mobile_app,desktop,electronics,add_to_cart,79.63,0,0,not_applicable,,,False,0.0
2026-04-15 13:22:00,C00441,United Kingdom,physical_store,pos_terminal,home,purchase,75.02,1,15,paid,45.0,,False,60.02
2026-04-15 13:39:00,C00916,Sweden,mobile_app,ios,books,view,14.94,0,0,not_applicable,,,False,0.0
2026-04-15 13:51:00,C00860,Sweden,physical_store,pos_terminal,sports,add_to_cart,78.74,0,0,not_applicable,,,False,0.0
2026-04-15 14:43:00,C00646,United Kingdom,partner_marketplace,android,books,view,24.21,0,0,not_applicable,,,False,0.0
2026-04-15 14:46:00,C00055,Ireland,physical_store,pos_terminal,sports,purchase,106.19,1,30,paid,32.0,,False,76.19
2026-04-15 15:02:00,C00347,Germany,mobile_app,desktop,home,return,87.38,1,0,not_applicable,,,True,87.38
2026-04-15 15:02:00,C00615,United Kingdom,mobile_app,tablet,home,purchase,96.61,2,5,paid,46.0,,False,188.22
2026-04-15 15:17:00,C00845,Germany,physical_store,pos_terminal,books,return,18.88,1,0,not_applicable,,,True,18.88
2026-04-15 15:18:00,C00887,Germany,mobile_app,desktop,sports,purchase,90.58,1,0,paid,83.0,,False,90.58
2026-04-15 15:27:00,C00355,Germany,web,desktop,fashion,add_to_cart,35.16,0,0,not_applicable,,,False,0.0
2026-04-15 15:30:00,C00897,Ireland,mobile_app,ios,electronics,purchase,138.3,1,0,paid,25.0,,False,138.3
2026-04-15 15:34:00,C00376,Germany,physical_store,pos_terminal,home,view,76.73,0,0,not_applicable,,,False,0.0
2026-04-15 15:41:00,C00752,,web,tablet,electronics,purchase,124.71,1,20,pending,57.0,,False,104.71
2026-04-15 15:42:00,C00438,Germany,partner_marketplace,tablet,books,view,19.21,0,0,not_applicable,,,False,0.0
2026-04-15 15:43:00,C00035,Germany,web,tablet,fashion,purchase,71.48,2,0,paid,32.0,,False,142.96
2026-04-15 15:45:00,C00197,Netherlands,mobile_app,tablet,beauty,return,20.45,1,0,not_applicable,,,True,20.45
2026-04-15 15:47:00,C00466,Germany,physical_store,pos_terminal,books,return,28.69,2,0,not_applicable,,,True,57.38
2026-04-15 15:49:00,C00454,Sweden,mobile_app,ios,home,view,32.58,0,0,not_applicable,,,False,0.0
2026-04-15 15:53:00,C00653,Sweden,physical_store,,books,view,14.16,0,0,not_applicable,,,False,0.0
2026-04-15 16:02:00,C00214,France,mobile_app,android,grocery,add_to_cart,14.74,0,0,not_applicable,,,False,0.0
2026-04-15 16:13:00,C00359,Sweden,web,tablet,fashion,purchase,32.69,4,0,paid,64.0,,False,130.76
2026-04-15 16:17:00,C00357,Germany,physical_store,pos_terminal,beauty,purchase,25.72,2,0,paid,65.0,,False,51.44
2026-04-15 16:21:00,C00125,United Kingdom,mobile_app,ios,electronics,review,105.88,0,0,not_applicable,,2.0,False,0.0
2026-04-15 16:31:00,C00083,Netherlands,web,desktop,books,add_to_cart,14.02,0,0,not_applicable,,,False,0.0
2026-04-15 16:31:00,C00784,Sweden,web,android,electronics,purchase,113.55,1,0,paid,27.0,,False,113.55
2026-04-15 16:55:00,C00888,Germany,mobile_app,android,grocery,purchase,14.01,2,0,paid,78.0,,False,28.02
2026-04-15 17:01:00,C00526,,mobile_app,ios,fashion,add_to_cart,67.79,0,0,not_applicable,,,False,0.0
2026-04-15 17:15:00,C00449,Germany,partner_marketplace,desktop,fashion,view,17.49,0,0,not_applicable,,,False,0.0
2026-04-15 17:19:00,C00101,Germany,web,tablet,electronics,add_to_cart,87.69,0,0,not_applicable,,,False,0.0
2026-04-15 17:37:00,C00230,Germany,physical_store,pos_terminal,beauty,purchase,22.53,2,10,paid,38.0,,False,35.06
2026-04-15 17:38:00,C00202,Germany,mobile_app,desktop,sports,return,66.3,1,0,not_applicable,,,True,66.3
2026-04-15 18:02:00,C00291,Germany,mobile_app,tablet,books,purchase,20.28,1,0,paid,85.0,,False,20.28
2026-04-15 18:06:00,C00137,United Kingdom,physical_store,pos_terminal,grocery,view,20.23,0,0,not_applicable,,,False,0.0
2026-04-15 18:09:00,C00627,Germany,mobile_app,android,electronics,review,124.57,0,0,not_applicable,,4.0,False,0.0
2026-04-15 18:12:00,C00847,France,physical_store,pos_terminal,electronics,purchase,216.01,3,10,paid,53.0,,False,638.03
2026-04-15 18:18:00,C00872,Germany,physical_store,pos_terminal,beauty,add_to_cart,13.26,0,0,not_applicable,,,False,0.0
2026-04-15 18:18:00,C00733,Germany,web,desktop,electronics,view,120.22,0,0,not_applicable,,,False,0.0
2026-04-15 18:26:00,C00732,United Kingdom,web,tablet,fashion,purchase,53.83,1,0,paid,76.0,,False,53.83
2026-04-15 18:32:00,C00792,Germany,mobile_app,,electronics,add_to_cart,57.89,0,0,not_applicable,,,False,0.0
2026-04-15 18:44:00,C00205,Germany,mobile_app,android,books,view,11.02,0,0,not_applicable,,,False,0.0
2026-04-15 18:49:00,C00889,Germany,partner_marketplace,desktop,fashion,add_to_cart,42.4,0,0,not_applicable,,,False,0.0
2026-04-15 18:52:00,C00930,United Kingdom,mobile_app,ios,fashion,view,78.22,0,0,not_applicable,,,False,0.0
2026-04-15 19:10:00,C00750,Germany,physical_store,pos_terminal,books,view,7.89,0,0,not_applicable,,,False,0.0
2026-04-15 19:15:00,C00093,Germany,web,android,grocery,purchase,20.49,1,0,paid,75.0,,False,20.49
2026-04-15 19:25:00,C00539,Germany,mobile_app,desktop,beauty,purchase,30.26,2,30,failed,66.0,,False,30.52
2026-04-15 19:35:00,C00194,Germany,partner_marketplace,android,electronics,return,93.28,1,0,not_applicable,,,True,93.28
2026-04-15 20:03:00,C00037,United Kingdom,physical_store,pos_terminal,home,purchase,85.54,1,10,paid,40.0,,False,75.54
2026-04-15 20:04:00,C00897,Sweden,mobile_app,,home,purchase,121.56,1,0,paid,77.0,,True,121.56
2026-04-15 20:15:00,C00830,Germany,mobile_app,android,electronics,purchase,121.09,2,20,paid,57.0,,False,222.18
2026-04-15 20:16:00,C00191,Germany,mobile_app,android,beauty,purchase,50.99,2,5,paid,31.0,,True,96.98
2026-04-15 20:16:00,C00129,United Kingdom,physical_store,pos_terminal,beauty,view,45.74,0,0,not_applicable,,,False,0.0
2026-04-15 20:42:00,C00719,Ireland,mobile_app,android,fashion,add_to_cart,31.34,0,0,not_applicable,,,False,0.0
2026-04-15 21:06:00,C00408,Germany,mobile_app,ios,books,purchase,18.81,1,10,failed,63.0,,False,8.81
2026-04-15 21:14:00,C00094,United Kingdom,web,desktop,books,view,40.83,0,0,not_applicable,,,False,0.0
2026-04-15 21:35:00,C00230,Germany,web,tablet,beauty,review,18.05,0,0,not_applicable,,3.0,False,0.0
2026-04-15 21:37:00,C00560,Germany,mobile_app,android,home,view,125.18,0,0,not_applicable,,,False,0.0
2026-04-15 21:51:00,C00856,Germany,physical_store,pos_terminal,fashion,view,42.66,0,0,not_applicable,,,False,0.0
2026-04-15 21:53:00,C00583,France,web,android,electronics,view,72.17,0,0,not_applicable,,,False,0.0
2026-04-15 22:09:00,C00451,France,mobile_app,desktop,home,view,124.64,0,0,not_applicable,,,False,0.0
2026-04-15 22:10:00,C00658,United Kingdom,physical_store,pos_terminal,beauty,purchase,76.44,3,10,paid,93.0,,False,219.32
2026-04-15 22:15:00,C00848,Ireland,mobile_app,ios,sports,view,45.6,0,0,not_applicable,,,False,0.0
2026-04-15 22:18:00,C00927,Germany,mobile_app,tablet,grocery,add_to_cart,6.12,0,0,not_applicable,,,False,0.0
2026-04-15 22:19:00,C00398,Ireland,mobile_app,ios,electronics,add_to_cart,128.12,0,0,not_applicable,,,False,0.0
2026-04-15 22:29:00,C00894,Sweden,mobile_app,android,electronics,add_to_cart,225.83,0,0,not_applicable,,,False,0.0
2026-04-15 22:40:00,C00743,Germany,mobile_app,android,home,return,54.68,1,0,not_applicable,,,True,54.68
2026-04-15 22:44:00,C00696,Sweden,web,ios,electronics,purchase,164.29,1,10,paid,56.0,,False,154.29
2026-04-15 22:45:00,C00634,United Kingdom,web,ios,sports,add_to_cart,32.66,0,0,not_applicable,,,False,0.0
2026-04-15 22:52:00,C00059,Germany,mobile_app,ios,sports,purchase,40.64,1,10,paid,54.0,,False,30.64
2026-04-15 23:04:00,C00773,France,web,ios,grocery,purchase,7.83,1,5,paid,62.0,,False,2.83
2026-04-15 23:33:00,C00596,United Kingdom,mobile_app,tablet,fashion,view,25.34,0,0,not_applicable,,,False,0.0
2026-04-15 23:34:00,C00885,United Kingdom,mobile_app,android,beauty,add_to_cart,29.96,0,0,not_applicable,,,False,0.0
2026-04-15 23:36:00,C00199,Ireland,physical_store,pos_terminal,sports,purchase,60.91,4,20,paid,47.0,,False,223.64
2026-04-15 23:41:00,C00511,France,mobile_app,android,electronics,add_to_cart,167.08,0,0,not_applicable,,,False,0.0
2026-04-15 23:42:00,C00199,Netherlands,physical_store,pos_terminal,grocery,purchase,11.62,1,5,paid,49.0,,False,6.62
2026-04-15 23:43:00,C00165,Germany,physical_store,pos_terminal,books,purchase,24.6,3,0,paid,71.0,,False,73.8
2026-04-16 00:07:00,C00517,Germany,web,android,fashion,return,29.29,1,0,not_applicable,,,True,29.29
2026-04-16 00:30:00,C00542,Ireland,mobile_app,desktop,books,purchase,13.82,2,10,paid,49.0,,False,17.64
2026-04-16 00:53:00,C00135,Sweden,mobile_app,ios,grocery,view,19.23,0,0,not_applicable,,,False,0.0
2026-04-16 00:55:00,C00396,Germany,physical_store,pos_terminal,sports,view,26.7,0,0,not_applicable,,,False,0.0
2026-04-16 01:03:00,C00917,Germany,physical_store,pos_terminal,grocery,view,10.89,0,0,not_applicable,,,False,0.0
2026-04-16 01:04:00,C00282,,web,ios,sports,review,123.5,0,0,not_applicable,,4.0,False,0.0
2026-04-16 01:05:00,C00941,United Kingdom,mobile_app,ios,books,view,22.97,0,0,not_applicable,,,False,0.0
2026-04-16 01:26:00,C00575,Netherlands,physical_store,pos_terminal,electronics,view,158.23,0,0,not_applicable,,,False,0.0
2026-04-16 01:27:00,C00848,Germany,mobile_app,desktop,home,view,64.33,0,0,not_applicable,,,False,0.0
2026-04-16 01:38:00,C00100,France,physical_store,pos_terminal,beauty,view,27.7,0,0,not_applicable,,,False,0.0
2026-04-16 01:48:00,C00228,Netherlands,mobile_app,desktop,grocery,review,19.04,0,0,not_applicable,,5.0,False,0.0
2026-04-16 01:53:00,C00915,United Kingdom,mobile_app,android,fashion,purchase,79.42,2,0,paid,5.0,,False,158.84
2026-04-16 01:53:00,C00282,Sweden,mobile_app,ios,home,purchase,60.31,2,15,paid,43.0,,False,105.62
2026-04-16 01:53:00,C00819,Germany,physical_store,pos_terminal,sports,purchase,66.87,1,20,paid,44.0,,False,46.87
2026-04-16 01:58:00,C00217,Netherlands,web,desktop,grocery,purchase,13.49,4,5,paid,54.0,,False,48.96
2026-04-16 02:07:00,C00676,Ireland,mobile_app,ios,sports,view,61.33,0,0,not_applicable,,,False,0.0
2026-04-16 02:10:00,C00640,Ireland,web,desktop,electronics,view,218.86,0,0,not_applicable,,,False,0.0
2026-04-16 02:23:00,C00020,United Kingdom,mobile_app,android,home,add_to_cart,100.74,0,0,not_applicable,,,False,0.0
2026-04-16 02:31:00,C00588,United Kingdom,web,desktop,beauty,view,19.9,0,0,not_applicable,,,False,0.0
2026-04-16 03:01:00,C00286,Sweden,web,android,electronics,view,165.95,0,0,not_applicable,,,False,0.0
2026-04-16 03:06:00,C00451,France,web,ios,grocery,view,10.95,0,0,not_applicable,,,False,0.0
2026-04-16 03:16:00,C00015,Germany,mobile_app,android,sports,add_to_cart,90.6,0,0,not_applicable,,,False,0.0
2026-04-16 03:29:00,C00599,Germany,web,desktop,fashion,purchase,41.81,1,0,paid,73.0,,False,41.81
2026-04-16 03:34:00,C00635,Netherlands,mobile_app,ios,fashion,view,20.55,0,0,not_applicable,,,False,0.0
2026-04-16 03:35:00,C00803,France,mobile_app,android,grocery,purchase,14.09,1,0,paid,66.0,,False,14.09
2026-04-16 03:35:00,C00638,Ireland,mobile_app,ios,sports,view,56.61,0,0,not_applicable,,,False,0.0
2026-04-16 03:51:00,C00445,Netherlands,mobile_app,desktop,fashion,view,34.95,0,0,not_applicable,,,False,0.0
2026-04-16 03:59:00,C00322,Germany,web,desktop,beauty,purchase,36.58,1,0,paid,53.0,,False,36.58
2026-04-16 04:00:00,C00277,Netherlands,mobile_app,ios,sports,purchase,77.23,1,0,paid,84.0,,False,77.23
2026-04-16 04:17:00,C00074,France,physical_store,pos_terminal,grocery,review,16.62,0,0,not_applicable,,5.0,False,0.0
2026-04-16 04:24:00,C00945,France,partner_marketplace,,home,view,201.22,0,0,not_applicable,,,False,0.0
2026-04-16 04:34:00,C00681,United Kingdom,mobile_app,desktop,grocery,purchase,10.07,3,0,paid,76.0,,False,30.21
2026-04-16 04:34:00,C00874,Germany,web,desktop,home,purchase,128.75,1,0,paid,89.0,,False,128.75
2026-04-16 04:37:00,C00072,Netherlands,physical_store,pos_terminal,fashion,purchase,45.86,1,0,paid,86.0,,True,45.86
2026-04-16 04:42:00,C00299,France,web,tablet,fashion,add_to_cart,18.2,0,0,not_applicable,,,False,0.0
2026-04-16 04:47:00,C00595,Ireland,mobile_app,desktop,beauty,view,21.31,0,0,not_applicable,,,False,0.0
2026-04-16 04:50:00,C00498,Germany,web,ios,electronics,purchase,83.36,1,20,pending,57.0,,False,63.36
2026-04-16 04:59:00,C00611,Germany,mobile_app,ios,sports,add_to_cart,111.18,0,0,not_applicable,,,False,0.0
2026-04-16 05:13:00,C00281,France,web,desktop,fashion,view,49.91,0,0,not_applicable,,,False,0.0
2026-04-16 05:37:00,C00298,Germany,web,desktop,books,add_to_cart,26.55,0,0,not_applicable,,,False,0.0
2026-04-16 06:01:00,C00209,Germany,mobile_app,desktop,grocery,view,12.38,0,0,not_applicable,,,False,0.0
2026-04-16 06:05:00,C00012,Sweden,physical_store,pos_terminal,home,review,74.52,0,0,not_applicable,,4.0,False,0.0
2026-04-16 06:22:00,C00686,Germany,mobile_app,desktop,grocery,view,6.04,0,0,not_applicable,,,False,0.0
2026-04-16 06:27:00,C00704,United Kingdom,physical_store,pos_terminal,home,add_to_cart,66.92,0,0,not_applicable,,,False,0.0
2026-04-16 06:30:00,C00860,United Kingdom,mobile_app,desktop,beauty,purchase,39.37,1,0,paid,42.0,,False,39.37
2026-04-16 06:33:00,C00742,Sweden,mobile_app,ios,home,purchase,89.61,1,0,paid,37.0,,False,89.61
2026-04-16 06:37:00,C00832,Sweden,web,android,electronics,view,115.91,0,0,not_applicable,,,False,0.0
2026-04-16 06:44:00,C00405,Ireland,mobile_app,android,fashion,review,75.84,0,0,not_applicable,,4.0,False,0.0
2026-04-16 06:52:00,C00615,France,partner_marketplace,ios,home,purchase,110.57,1,10,paid,75.0,,False,100.57
2026-04-16 07:07:00,C00265,France,physical_store,pos_terminal,sports,add_to_cart,51.04,0,0,not_applicable,,,False,0.0
2026-04-16 07:08:00,C00887,Sweden,mobile_app,ios,grocery,view,7.01,0,0,not_applicable,,,False,0.0
2026-04-16 07:16:00,C00822,Sweden,web,desktop,electronics,review,238.87,0,0,not_applicable,,4.0,False,0.0
2026-04-16 07:35:00,C00679,France,mobile_app,desktop,fashion,view,55.63,0,0,not_applicable,,,False,0.0
2026-04-16 07:41:00,C00655,United Kingdom,web,ios,grocery,return,10.75,1,0,not_applicable,,,True,10.75
2026-04-16 07:52:00,C00053,France,physical_store,pos_terminal,home,purchase,19.19,3,0,paid,5.0,,False,57.57
2026-04-16 07:53:00,C00185,Germany,web,android,beauty,add_to_cart,27.92,0,0,not_applicable,,,False,0.0
2026-04-16 07:57:00,C00123,Germany,physical_store,pos_terminal,home,add_to_cart,102.41,0,0,not_applicable,,,False,0.0
2026-04-16 08:04:00,C00244,France,web,desktop,electronics,view,142.52,0,0,not_applicable,,,False,0.0
2026-04-16 08:09:00,C00352,Germany,web,android,fashion,purchase,56.1,1,5,failed,44.0,,False,51.1
2026-04-16 08:10:00,C00844,France,mobile_app,desktop,fashion,return,99.57,1,0,not_applicable,,,True,99.57
2026-04-16 08:12:00,C00025,United Kingdom,mobile_app,ios,books,add_to_cart,13.71,0,0,not_applicable,,,False,0.0
2026-04-16 08:16:00,C00380,Germany,mobile_app,ios,electronics,purchase,118.95,1,0,paid,54.0,,False,118.95
2026-04-16 08:21:00,C00262,Sweden,partner_marketplace,desktop,grocery,view,9.48,0,0,not_applicable,,,False,0.0
2026-04-16 08:27:00,C00170,Netherlands,mobile_app,android,grocery,view,19.57,0,0,not_applicable,,,False,0.0
2026-04-16 08:29:00,C00418,Netherlands,physical_store,pos_terminal,home,view,84.43,0,0,not_applicable,,,False,0.0
2026-04-16 08:46:00,C00771,United Kingdom,mobile_app,desktop,home,view,70.16,0,0,not_applicable,,,False,0.0
2026-04-16 08:51:00,C00807,Germany,mobile_app,desktop,books,purchase,19.92,2,0,paid,58.0,,False,39.84
2026-04-16 09:07:00,C00083,Sweden,mobile_app,desktop,beauty,return,27.05,1,0,not_applicable,,,True,27.05
2026-04-16 09:09:00,C00213,Ireland,mobile_app,ios,fashion,add_to_cart,23.36,0,0,not_applicable,,,False,0.0
2026-04-16 09:12:00,C00873,Germany,physical_store,pos_terminal,grocery,purchase,14.8,1,10,paid,63.0,,False,4.8
2026-04-16 09:25:00,C00734,Netherlands,web,ios,electronics,purchase,157.98,2,5,paid,31.0,,False,310.96
2026-04-16 09:26:00,C00943,Netherlands,physical_store,pos_terminal,beauty,purchase,51.2,1,0,paid,59.0,,False,51.2
2026-04-16 09:37:00,C00866,Sweden,physical_store,pos_terminal,grocery,review,9.07,0,0,not_applicable,,5.0,False,0.0
2026-04-16 09:37:00,C00059,United Kingdom,web,ios,electronics,add_to_cart,118.27,0,0,not_applicable,,,False,0.0
2026-04-16 09:38:00,C00549,Germany,physical_store,pos_terminal,grocery,add_to_cart,6.97,0,0,not_applicable,,,False,0.0
2026-04-16 09:49:00,C00655,Ireland,web,ios,fashion,add_to_cart,33.34,0,0,not_applicable,,,False,0.0
2026-04-16 09:52:00,C00128,Germany,mobile_app,android,beauty,view,35.38,0,0,not_applicable,,,False,0.0
2026-04-16 10:05:00,C00613,United Kingdom,mobile_app,ios,fashion,review,42.33,0,0,not_applicable,,3.0,False,0.0
2026-04-16 10:06:00,C00138,Germany,mobile_app,android,electronics,purchase,131.31,4,0,paid,82.0,,False,525.24
2026-04-16 10:08:00,C00904,Germany,mobile_app,tablet,home,purchase,28.48,2,5,failed,38.0,,False,51.96
2026-04-16 10:09:00,C00218,United Kingdom,mobile_app,desktop,sports,purchase,67.75,2,0,paid,73.0,,False,135.5
2026-04-16 10:10:00,C00517,Germany,web,tablet,books,view,16.43,0,0,not_applicable,,,False,0.0
2026-04-16 10:21:00,C00513,United Kingdom,physical_store,pos_terminal,fashion,add_to_cart,45.42,0,0,not_applicable,,,False,0.0
2026-04-16 10:21:00,C00212,Germany,partner_marketplace,android,beauty,add_to_cart,11.93,0,0,not_applicable,,,False,0.0
2026-04-16 10:23:00,C00681,Sweden,mobile_app,tablet,beauty,view,41.39,0,0,not_applicable,,,False,0.0
2026-04-16 10:27:00,C00805,France,mobile_app,android,fashion,purchase,16.89,1,0,paid,52.0,,False,16.89
2026-04-16 10:42:00,C00495,Sweden,mobile_app,ios,electronics,view,142.37,0,0,not_applicable,,,False,0.0
2026-04-16 10:45:00,C00739,Germany,web,android,books,purchase,12.95,1,0,paid,5.0,,False,12.95
2026-04-16 11:10:00,C00258,United Kingdom,mobile_app,desktop,fashion,view,15.79,0,0,not_applicable,,,False,0.0
2026-04-16 11:15:00,C00652,Ireland,physical_store,pos_terminal,sports,review,64.26,0,0,not_applicable,,5.0,False,0.0
2026-04-16 11:20:00,C00176,Germany,mobile_app,ios,fashion,purchase,20.49,1,0,pending,55.0,,False,20.49
2026-04-16 11:53:00,C00296,Ireland,web,,grocery,return,14.06,2,0,not_applicable,,,True,28.12
2026-04-16 12:03:00,C00764,Netherlands,mobile_app,desktop,grocery,view,6.14,0,0,not_applicable,,,False,0.0
2026-04-16 12:05:00,C00124,France,mobile_app,desktop,grocery,purchase,11.24,2,15,paid,69.0,,False,7.48
2026-04-16 12:18:00,C00903,France,partner_marketplace,desktop,fashion,return,44.17,1,0,not_applicable,,,True,44.17
2026-04-16 12:23:00,C00876,Germany,web,desktop,books,purchase,27.89,3,0,paid,43.0,,False,83.67
2026-04-16 12:35:00,C00306,Ireland,web,desktop,beauty,view,23.49,0,0,not_applicable,,,False,0.0
2026-04-16 12:38:00,C00883,Germany,physical_store,pos_terminal,sports,return,53.91,2,0,not_applicable,,,True,107.82
2026-04-16 12:42:00,C00791,Germany,web,android,home,purchase,46.21,2,0,paid,33.0,,False,92.42
2026-04-16 13:05:00,C00678,Germany,mobile_app,tablet,books,purchase,19.65,1,5,paid,61.0,,False,14.65
2026-04-16 13:08:00,C00713,Sweden,web,desktop,grocery,review,4.42,0,0,not_applicable,,5.0,False,0.0
2026-04-16 13:14:00,C00150,United Kingdom,mobile_app,desktop,home,purchase,99.83,3,15,paid,84.0,,False,284.49
2026-04-16 13:33:00,C00613,United Kingdom,mobile_app,tablet,fashion,review,86.84,0,0,not_applicable,,4.0,False,0.0
2026-04-16 13:35:00,C00854,Germany,web,android,fashion,purchase,31.22,1,0,paid,80.0,,False,31.22
2026-04-16 13:37:00,C00655,Sweden,physical_store,pos_terminal,grocery,add_to_cart,8.47,0,0,not_applicable,,,False,0.0
2026-04-16 13:41:00,C00440,United Kingdom,mobile_app,tablet,beauty,view,16.18,0,0,not_applicable,,,False,0.0
2026-04-16 13:47:00,C00599,Germany,mobile_app,desktop,electronics,view,114.69,0,0,not_applicable,,,False,0.0
2026-04-16 13:58:00,C00320,France,mobile_app,desktop,sports,view,57.22,0,0,not_applicable,,,False,0.0
2026-04-16 14:02:00,C00168,Germany,physical_store,pos_terminal,home,purchase,119.3,1,20,paid,43.0,,False,99.3
2026-04-16 14:37:00,C00322,Germany,mobile_app,android,sports,view,47.49,0,0,not_applicable,,,False,0.0
2026-04-16 14:43:00,C00944,Sweden,partner_marketplace,tablet,electronics,purchase,80.59,1,0,paid,75.0,,False,80.59
2026-04-16 14:43:00,C00038,Germany,physical_store,pos_terminal,sports,view,40.51,0,0,not_applicable,,,False,0.0
2026-04-16 14:51:00,C00617,Germany,web,ios,fashion,purchase,53.97,1,0,paid,30.0,,False,53.97
2026-04-16 14:51:00,C00719,Germany,web,,electronics,add_to_cart,224.97,0,0,not_applicable,,,False,0.0
2026-04-16 14:53:00,C00030,Netherlands,mobile_app,android,electronics,purchase,96.2,1,10,paid,58.0,,False,86.2
2026-04-16 15:11:00,C00072,Netherlands,mobile_app,ios,beauty,purchase,30.7,2,5,paid,67.0,,False,56.4
2026-04-16 15:20:00,C00825,France,mobile_app,tablet,grocery,view,27.26,0,0,not_applicable,,,False,0.0
2026-04-16 15:35:00,C00180,Germany,mobile_app,ios,grocery,view,17.12,0,0,not_applicable,,,False,0.0
2026-04-16 15:54:00,C00322,Germany,mobile_app,android,home,view,140.85,0,0,not_applicable,,,False,0.0
2026-04-16 15:54:00,C00893,Germany,partner_marketplace,desktop,home,purchase,88.49,1,5,paid,41.0,,False,83.49
2026-04-16 15:58:00,C00761,Germany,web,tablet,home,view,71.63,0,0,not_applicable,,,False,0.0
2026-04-16 16:20:00,C00114,Netherlands,mobile_app,desktop,grocery,purchase,8.34,2,0,paid,34.0,,False,16.68
2026-04-16 16:36:00,C00859,Netherlands,mobile_app,tablet,fashion,review,32.08,0,0,not_applicable,,2.0,False,0.0
2026-04-16 16:43:00,C00150,Ireland,partner_marketplace,ios,home,purchase,41.48,3,0,paid,26.0,,False,124.44
2026-04-16 17:36:00,C00063,Germany,mobile_app,desktop,fashion,purchase,59.58,1,0,paid,42.0,,False,59.58
2026-04-16 17:37:00,C00830,Germany,partner_marketplace,ios,home,review,35.1,0,0,not_applicable,,4.0,False,0.0
2026-04-16 17:40:00,C00024,Germany,mobile_app,android,fashion,add_to_cart,29.02,0,0,not_applicable,,,False,0.0
2026-04-16 17:47:00,C00106,Germany,physical_store,pos_terminal,grocery,purchase,12.08,1,15,paid,57.0,,False,0.0
2026-04-16 17:50:00,C00401,Germany,partner_marketplace,android,electronics,view,132.87,0,0,not_applicable,,,False,0.0
2026-04-16 18:03:00,C00343,Germany,physical_store,pos_terminal,grocery,purchase,6.86,2,10,paid,54.0,,True,3.72
2026-04-16 18:06:00,C00867,France,mobile_app,ios,sports,view,71.29,0,0,not_applicable,,,False,0.0
2026-04-16 18:25:00,C00029,France,web,tablet,sports,purchase,122.78,1,0,paid,88.0,,False,122.78
2026-04-16 18:27:00,C00312,Germany,partner_marketplace,tablet,books,purchase,5.66,1,10,failed,61.0,,False,0.0
2026-04-16 18:29:00,C00331,Germany,partner_marketplace,ios,home,view,53.57,0,0,not_applicable,,,False,0.0
2026-04-16 18:52:00,C00123,Germany,web,ios,beauty,review,15.26,0,0,not_applicable,,2.0,False,0.0
2026-04-16 18:52:00,C00602,Germany,web,android,fashion,view,19.06,0,0,not_applicable,,,False,0.0
2026-04-16 18:53:00,C00627,Netherlands,physical_store,pos_terminal,home,view,53.14,0,0,not_applicable,,,False,0.0
2026-04-16 19:00:00,C00923,Germany,web,android,grocery,view,12.17,0,0,not_applicable,,,False,0.0
2026-04-16 19:13:00,C00032,Ireland,web,ios,grocery,view,19.08,0,0,not_applicable,,,False,0.0
2026-04-16 19:15:00,C00445,France,mobile_app,ios,fashion,view,29.14,0,0,not_applicable,,,False,0.0
2026-04-16 19:19:00,C00800,Germany,partner_marketplace,tablet,beauty,purchase,21.81,1,10,paid,89.0,,False,11.81
2026-04-16 19:32:00,C00934,Sweden,physical_store,pos_terminal,electronics,view,260.91,0,0,not_applicable,,,False,0.0
2026-04-16 19:49:00,C00246,Germany,physical_store,pos_terminal,home,view,104.47,0,0,not_applicable,,,False,0.0
2026-04-16 19:54:00,C00714,Netherlands,web,tablet,grocery,purchase,3.85,1,15,paid,41.0,,False,0.0
2026-04-16 19:58:00,C00281,Netherlands,web,tablet,electronics,purchase,179.55,3,20,paid,72.0,,False,518.65
2026-04-16 20:00:00,C00342,France,web,ios,books,view,8.81,0,0,not_applicable,,,False,0.0
